payment_id,user_id,amount,payment_date,plan_type,valid_until,churn_status,renewed,valid_date
T70268216136,16067,4.99,2024-12-25,Student Plan,2025-01-24,churned,False,30 days
T62500148252,16068,4.99,2024-12-25,Student Plan,2025-01-24,active,True,30 days
T72951675195,16068,4.99,2025-01-26,Student Plan,2025-02-25,active,True,30 days
T77817476397,16068,12.99,2025-03-01,Premium,2025-04-30,active,True,60 days
T95210315350,16069,4.99,2024-12-25,Student Plan,2025-01-24,active,True,30 days
T91018267713,16069,4.99,2025-01-25,Student Plan,2025-02-24,active,True,30 days
T92218773698,16069,4.99,2025-02-28,Student Plan,2025-03-30,active,True,30 days
T85004740771,16070,12.99,2024-12-25,Premium,2025-02-23,active,True,60 days
T85634649844,16070,12.99,2025-02-28,Premium,2025-04-29,active,True,60 days
T88302037655,16071,12.99,2024-12-25,Premium,2025-02-23,active,True,60 days
T75541667016,16071,12.99,2025-02-28,Premium,2025-04-29,active,True,60 days
T83602258632,16072,7.99,2024-12-25,Standard,2025-01-24,active,True,30 days
T72658315325,16072,7.99,2025-01-28,Standard,2025-02-27,churned,False,30 days
T55311429275,16073,12.99,2024-12-25,Premium,2025-02-23,active,True,60 days
T88900520094,16073,7.99,2025-02-26,Standard,2025-03-28,active,True,30 days
T55608263269,16074,12.99,2024-12-25,Premium,2025-02-23,active,True,60 days
T73019246932,16074,7.99,2025-02-27,Standard,2025-03-29,active,True,30 days
T86010681880,16075,4.99,2024-12-25,Student Plan,2025-01-24,active,True,30 days
T83362481312,16075,4.99,2025-01-28,Student Plan,2025-02-27,churned,False,30 days
T91716038130,16076,7.99,2024-12-25,Standard,2025-01-24,active,True,30 days
T63409208170,16076,7.99,2025-01-27,Standard,2025-02-26,active,True,30 days
T97465917670,16076,12.99,2025-03-02,Premium,2025-05-01,active,True,60 days
T64069336583,16077,12.99,2024-12-25,Premium,2025-02-23,active,True,60 days
T94972859528,16077,7.99,2025-02-27,Standard,2025-03-29,active,True,30 days
T89640977935,16078,7.99,2024-12-25,Standard,2025-01-24,active,True,30 days
T50542908803,16078,7.99,2025-01-28,Standard,2025-02-27,churned,False,30 days
T98475419808,16079,12.99,2024-12-25,Premium,2025-02-23,active,True,60 days
T89864389056,16079,12.99,2025-02-28,Premium,2025-04-29,active,True,60 days
T80740756580,16080,7.99,2024-12-25,Standard,2025-01-24,active,True,30 days
T66697830363,16080,7.99,2025-01-25,Standard,2025-02-24,active,True,30 days
T51771552962,16080,7.99,2025-02-26,Standard,2025-03-28,active,True,30 days
T60457711332,16081,7.99,2024-12-25,Standard,2025-01-24,active,True,30 days
T97957536804,16081,7.99,2025-01-26,Standard,2025-02-25,active,True,30 days
T59297231897,16081,7.99,2025-02-27,Standard,2025-03-29,churned,False,30 days
T60985512007,16082,7.99,2024-12-25,Standard,2025-01-24,churned,False,30 days
T65516476008,16083,12.99,2024-12-25,Premium,2025-02-23,active,True,60 days
T75041959446,16083,12.99,2025-02-26,Premium,2025-04-27,active,True,60 days
T88696032882,16084,12.99,2024-12-25,Premium,2025-02-23,active,True,60 days
T93700093717,16084,12.99,2025-02-25,Premium,2025-04-26,active,True,60 days
T90244265428,16085,7.99,2024-12-26,Standard,2025-01-25,churned,False,30 days
T87011361585,16086,7.99,2024-12-26,Standard,2025-01-25,active,True,30 days
T60248851727,16086,7.99,2025-01-28,Standard,2025-02-27,churned,False,30 days
T64540368292,16087,12.99,2024-12-26,Premium,2025-02-24,active,True,60 days
T91455048401,16087,12.99,2025-02-28,Premium,2025-04-29,active,True,60 days
T51273810456,16088,4.99,2024-12-26,Student Plan,2025-01-25,active,True,30 days
T97628373379,16088,7.99,2025-01-27,Standard,2025-02-26,active,True,30 days
T99050141454,16088,7.99,2025-02-27,Standard,2025-03-29,active,True,30 days
T67093627985,16089,7.99,2024-12-26,Standard,2025-01-25,active,True,30 days
T52992718701,16089,12.99,2025-01-29,Premium,2025-03-30,active,True,60 days
T84948893957,16090,7.99,2024-12-26,Standard,2025-01-25,active,True,30 days
T70245088158,16090,7.99,2025-01-27,Standard,2025-02-26,active,True,30 days
T96089691167,16090,7.99,2025-03-02,Standard,2025-04-01,churned,False,30 days
T96089691167,16090,7.99,2025-03-02,Standard,2025-04-01,churned,False,30 days
T71625004838,16091,4.99,2024-12-26,Student Plan,2025-01-25,active,True,30 days
T57205941651,16091,4.99,2025-01-27,Student Plan,2025-02-26,churned,False,30 days
T76861435425,16092,4.99,2024-12-26,Student Plan,2025-01-25,active,True,30 days
T96334118347,16092,7.99,2025-01-28,Standard,2025-02-27,active,True,30 days
T74219533918,16092,7.99,2025-03-01,Standard,2025-03-31,churned,False,30 days
T79243180221,16093,4.99,2024-12-26,Student Plan,2025-01-25,active,True,30 days
T74051692717,16093,4.99,2025-01-27,Student Plan,2025-02-26,churned,False,30 days
T94732129904,16094,7.99,2024-12-26,Standard,2025-01-25,churned,False,30 days
T90192101430,16095,7.99,2024-12-26,Standard,2025-01-25,active,True,30 days
T90192101430,16095,7.99,2024-12-26,Standard,2025-01-25,active,True,30 days
T64855665046,16095,7.99,2025-01-29,Standard,2025-02-28,active,True,30 days
T94682144350,16095,7.99,2025-03-02,Standard,2025-04-01,churned,False,30 days
T79411145425,16096,4.99,2024-12-26,Student Plan,2025-01-25,active,True,30 days
T93719195684,16096,4.99,2025-01-27,Student Plan,2025-02-26,active,True,30 days
T85739536689,16096,4.99,2025-03-02,Student Plan,2025-04-01,active,True,30 days
T89272402721,16097,4.99,2024-12-26,Student Plan,2025-01-25,churned,False,30 days
T84091917080,16098,12.99,2024-12-26,Premium,2025-02-24,active,True,60 days
T83717267535,16098,12.99,2025-02-28,Premium,2025-04-29,churned,False,60 days
T85581300535,16099,7.99,2024-12-26,Standard,2025-01-25,active,True,30 days
T80529317320,16099,7.99,2025-01-30,Standard,2025-03-01,active,True,30 days
T80529317320,16099,7.99,2025-01-30,Standard,2025-03-01,active,True,30 days
T84962132512,16099,7.99,2025-03-03,Standard,2025-04-02,active,True,30 days
T67943970515,16100,7.99,2024-12-26,Standard,2025-01-25,active,True,30 days
T55282776353,16100,12.99,2025-01-27,Premium,2025-03-28,active,True,60 days
T95391431701,16101,7.99,2024-12-26,Standard,2025-01-25,active,True,30 days
T66070840139,16101,7.99,2025-01-29,Standard,2025-02-28,active,True,30 days
T95021607449,16101,7.99,2025-03-01,Standard,2025-03-31,active,True,30 days
T53282021551,16102,7.99,2024-12-26,Standard,2025-01-25,active,True,30 days
T70659655844,16102,12.99,2025-01-28,Premium,2025-03-29,active,True,60 days
T72499004496,16103,12.99,2024-12-26,Premium,2025-02-24,active,True,60 days
T90194799863,16103,12.99,2025-02-27,Premium,2025-04-28,active,True,60 days
T74154345145,16104,4.99,2024-12-26,Student Plan,2025-01-25,churned,False,30 days
T51388221619,16105,4.99,2024-12-26,Student Plan,2025-01-25,active,True,30 days
T61268709442,16105,4.99,2025-01-30,Student Plan,2025-03-01,churned,False,30 days
T96880595014,16106,12.99,2024-12-26,Premium,2025-02-24,active,True,60 days
T97602357164,16106,12.99,2025-02-25,Premium,2025-04-26,active,True,60 days
T60035869002,16107,7.99,2024-12-27,Standard,2025-01-26,active,True,30 days
T79671046049,16107,12.99,2025-01-29,Premium,2025-03-30,active,True,60 days
T79671046049,16107,12.99,2025-01-29,Premium,2025-03-30,active,True,60 days
T83670998307,16108,12.99,2024-12-27,Premium,2025-02-25,active,True,60 days
T84762999027,16108,12.99,2025-03-02,Premium,2025-05-01,active,True,60 days
T76659343494,16109,7.99,2024-12-27,Standard,2025-01-26,active,True,30 days
T91816536387,16109,7.99,2025-01-28,Standard,2025-02-27,active,True,30 days
T84369998454,16109,7.99,2025-02-28,Standard,2025-03-30,active,True,30 days
T72377931903,16110,7.99,2024-12-27,Standard,2025-01-26,active,True,30 days
T57429026617,16110,7.99,2025-01-27,Standard,2025-02-26,active,True,30 days
T65724025665,16110,7.99,2025-02-27,Standard,2025-03-29,active,True,30 days
T72084607967,16111,7.99,2024-12-27,Standard,2025-01-26,active,True,30 days
T98363950635,16111,7.99,2025-01-30,Standard,2025-03-01,churned,False,30 days
T67391046155,16112,7.99,2024-12-27,Standard,2025-01-26,churned,False,30 days
T79291738588,16113,4.99,2024-12-27,Student Plan,2025-01-26,active,True,30 days
T70683597017,16113,4.99,2025-01-31,Student Plan,2025-03-02,active,True,30 days
T83908839848,16113,12.99,2025-03-07,Premium,2025-05-06,active,True,60 days
T73657298949,16114,12.99,2024-12-27,Premium,2025-02-25,churned,False,60 days
T51918301815,16115,12.99,2024-12-27,Premium,2025-02-25,active,True,60 days
T61460557874,16115,7.99,2025-03-02,Standard,2025-04-01,active,True,30 days
T88862787885,16116,7.99,2024-12-27,Standard,2025-01-26,active,True,30 days
T91056265255,16116,7.99,2025-01-27,Standard,2025-02-26,active,True,30 days
T54750918613,16116,7.99,2025-02-27,Standard,2025-03-29,active,True,30 days
T91530122888,16117,12.99,2024-12-27,Premium,2025-02-25,active,True,60 days
T76172154416,16117,12.99,2025-02-27,Premium,2025-04-28,active,True,60 days
T85581008416,16118,7.99,2024-12-27,Standard,2025-01-26,active,True,30 days
T55265122606,16118,7.99,2025-01-29,Standard,2025-02-28,active,True,30 days
T54169669090,16118,7.99,2025-03-05,Standard,2025-04-04,active,True,30 days
T90333429382,16119,4.99,2024-12-27,Student Plan,2025-01-26,active,True,30 days
T56102556160,16119,4.99,2025-01-29,Student Plan,2025-02-28,active,True,30 days
T84384070795,16119,7.99,2025-03-01,Standard,2025-03-31,active,True,30 days
T53233383823,16120,12.99,2024-12-27,Premium,2025-02-25,active,True,60 days
T67183194305,16120,12.99,2025-03-01,Premium,2025-04-30,active,True,60 days
T50684067808,16121,4.99,2024-12-27,Student Plan,2025-01-26,active,True,30 days
T50684067808,16121,4.99,2024-12-27,Student Plan,2025-01-26,active,True,30 days
T68287630661,16121,4.99,2025-01-31,Student Plan,2025-03-02,active,True,30 days
T89071179949,16121,4.99,2025-03-03,Student Plan,2025-04-02,active,True,30 days
T89071179949,16121,4.99,2025-03-03,Student Plan,2025-04-02,active,True,30 days
T64735409162,16122,12.99,2024-12-27,Premium,2025-02-25,active,True,60 days
T86674534417,16122,12.99,2025-02-28,Premium,2025-04-29,churned,False,60 days
T59829496613,16123,7.99,2024-12-27,Standard,2025-01-26,churned,False,30 days
T95124952459,16124,4.99,2024-12-28,Student Plan,2025-01-27,churned,False,30 days
T93677382197,16125,4.99,2024-12-28,Student Plan,2025-01-27,active,True,30 days
T93443414287,16125,7.99,2025-01-31,Standard,2025-03-02,active,True,30 days
T86128165426,16125,7.99,2025-03-03,Standard,2025-04-02,active,True,30 days
T61702322664,16126,7.99,2024-12-28,Standard,2025-01-27,active,True,30 days
T98962140154,16126,7.99,2025-02-01,Standard,2025-03-03,churned,False,30 days
T57417472559,16127,7.99,2024-12-28,Standard,2025-01-27,active,True,30 days
T76210909831,16127,7.99,2025-01-30,Standard,2025-03-01,active,True,30 days
T55921023294,16127,7.99,2025-03-05,Standard,2025-04-04,active,True,30 days
T98450922280,16128,7.99,2024-12-28,Standard,2025-01-27,active,True,30 days
T58204921376,16128,7.99,2025-01-30,Standard,2025-03-01,active,True,30 days
T76505811036,16128,7.99,2025-03-05,Standard,2025-04-04,active,True,30 days
T78199677838,16129,4.99,2024-12-28,Student Plan,2025-01-27,active,True,30 days
T89604004364,16129,4.99,2025-01-29,Student Plan,2025-02-28,active,True,30 days
T69360847964,16129,4.99,2025-03-02,Student Plan,2025-04-01,active,True,30 days
T63787070186,16130,12.99,2024-12-28,Premium,2025-02-26,active,True,60 days
T85806273728,16130,12.99,2025-02-28,Premium,2025-04-29,active,True,60 days
T88267366772,16131,7.99,2024-12-28,Standard,2025-01-27,active,True,30 days
T64511384308,16131,12.99,2025-01-31,Premium,2025-04-01,active,True,60 days
T56935706186,16132,7.99,2024-12-28,Standard,2025-01-27,active,True,30 days
T61404737723,16132,7.99,2025-01-28,Standard,2025-02-27,active,True,30 days
T66415435215,16132,12.99,2025-03-01,Premium,2025-04-30,active,True,60 days
T75204518160,16133,12.99,2024-12-28,Premium,2025-02-26,active,True,60 days
T68872944174,16133,12.99,2025-03-02,Premium,2025-05-01,active,True,60 days
T90755173596,16134,12.99,2024-12-28,Premium,2025-02-26,churned,False,60 days
T92055137933,16135,4.99,2024-12-28,Student Plan,2025-01-27,active,True,30 days
T61482557061,16135,4.99,2025-01-28,Student Plan,2025-02-27,active,True,30 days
T79749225344,16135,7.99,2025-03-03,Standard,2025-04-02,active,True,30 days
T74770847742,16136,4.99,2024-12-28,Student Plan,2025-01-27,active,True,30 days
T72338598828,16136,4.99,2025-01-28,Student Plan,2025-02-27,active,True,30 days
T64782469250,16136,4.99,2025-03-03,Student Plan,2025-04-02,active,True,30 days
T64782469250,16136,4.99,2025-03-03,Student Plan,2025-04-02,active,True,30 days
T77391680815,16137,4.99,2024-12-28,Student Plan,2025-01-27,active,True,30 days
T56766343945,16137,4.99,2025-01-31,Student Plan,2025-03-02,active,True,30 days
T56766343945,16137,4.99,2025-01-31,Student Plan,2025-03-02,active,True,30 days
T87011117188,16137,4.99,2025-03-04,Student Plan,2025-04-03,churned,False,30 days
T61583289861,16138,7.99,2024-12-28,Standard,2025-01-27,active,True,30 days
T78160764194,16138,12.99,2025-01-30,Premium,2025-03-31,churned,False,60 days
T65642144666,16139,4.99,2024-12-28,Student Plan,2025-01-27,active,True,30 days
T75560128180,16139,4.99,2025-01-29,Student Plan,2025-02-28,active,True,30 days
T93979481698,16139,4.99,2025-03-04,Student Plan,2025-04-03,active,True,30 days
T55763933472,16140,12.99,2024-12-28,Premium,2025-02-26,active,True,60 days
T66355865169,16140,12.99,2025-03-01,Premium,2025-04-30,active,True,60 days
T87387508212,16141,4.99,2024-12-28,Student Plan,2025-01-27,churned,False,30 days
T69510826472,16142,4.99,2024-12-28,Student Plan,2025-01-27,active,True,30 days
T82519966840,16142,4.99,2025-01-30,Student Plan,2025-03-01,active,True,30 days
T85067123458,16142,4.99,2025-03-04,Student Plan,2025-04-03,active,True,30 days
T72586910053,16143,7.99,2024-12-28,Standard,2025-01-27,active,True,30 days
T55988476331,16143,7.99,2025-02-01,Standard,2025-03-03,active,True,30 days
T99515080989,16143,7.99,2025-03-05,Standard,2025-04-04,active,True,30 days
T67191168291,16144,4.99,2024-12-28,Student Plan,2025-01-27,active,True,30 days
T92981627103,16144,7.99,2025-01-31,Standard,2025-03-02,active,True,30 days
T75591391159,16144,7.99,2025-03-04,Standard,2025-04-03,churned,False,30 days
T79085671136,16145,7.99,2024-12-28,Standard,2025-01-27,active,True,30 days
T89742820866,16145,7.99,2025-01-29,Standard,2025-02-28,active,True,30 days
T93486345642,16145,7.99,2025-03-05,Standard,2025-04-04,active,True,30 days
T75649148541,16146,4.99,2024-12-28,Student Plan,2025-01-27,active,True,30 days
T60986291396,16146,4.99,2025-01-30,Student Plan,2025-03-01,active,True,30 days
T84333125905,16146,4.99,2025-03-04,Student Plan,2025-04-03,active,True,30 days
T84333125905,16146,4.99,2025-03-04,Student Plan,2025-04-03,active,True,30 days
T84870822683,16147,7.99,2024-12-28,Standard,2025-01-27,active,True,30 days
T61016260147,16147,7.99,2025-01-31,Standard,2025-03-02,churned,False,30 days
T65144097367,16148,12.99,2024-12-28,Premium,2025-02-26,active,True,60 days
T54121760143,16148,7.99,2025-02-27,Standard,2025-03-29,churned,False,30 days
T76292743605,16149,4.99,2024-12-28,Student Plan,2025-01-27,active,True,30 days
T79835868097,16149,4.99,2025-01-28,Student Plan,2025-02-27,churned,False,30 days
T85862618373,16150,12.99,2024-12-29,Premium,2025-02-27,active,True,60 days
T75894039295,16150,12.99,2025-02-28,Premium,2025-04-29,active,True,60 days
T81306981501,16151,4.99,2024-12-29,Student Plan,2025-01-28,churned,False,30 days
T65062439072,16152,7.99,2024-12-29,Standard,2025-01-28,active,True,30 days
T70607774318,16152,7.99,2025-01-31,Standard,2025-03-02,active,True,30 days
T96648862524,16152,7.99,2025-03-05,Standard,2025-04-04,active,True,30 days
T91279863703,16153,12.99,2024-12-29,Premium,2025-02-27,active,True,60 days
T61825318846,16153,12.99,2025-03-02,Premium,2025-05-01,active,True,60 days
T88100836377,16154,4.99,2024-12-29,Student Plan,2025-01-28,active,True,30 days
T99311765771,16154,12.99,2025-01-31,Premium,2025-04-01,active,True,60 days
T63394198009,16155,12.99,2024-12-29,Premium,2025-02-27,active,True,60 days
T91592201844,16155,12.99,2025-03-01,Premium,2025-04-30,active,True,60 days
T84300729944,16156,7.99,2024-12-29,Standard,2025-01-28,active,True,30 days
T99360480520,16156,7.99,2025-01-31,Standard,2025-03-02,active,True,30 days
T71273370631,16156,7.99,2025-03-05,Standard,2025-04-04,active,True,30 days
T95997819986,16157,12.99,2024-12-29,Premium,2025-02-27,active,True,60 days
T57394963564,16157,12.99,2025-03-01,Premium,2025-04-30,churned,False,60 days
T69814487993,16158,12.99,2024-12-29,Premium,2025-02-27,active,True,60 days
T97362464162,16158,7.99,2025-03-02,Standard,2025-04-01,active,True,30 days
T78898119585,16159,12.99,2024-12-29,Premium,2025-02-27,churned,False,60 days
T92032758773,16160,12.99,2024-12-29,Premium,2025-02-27,active,True,60 days
T52593789829,16160,12.99,2025-03-02,Premium,2025-05-01,active,True,60 days
T83451776527,16161,7.99,2024-12-29,Standard,2025-01-28,active,True,30 days
T87774541695,16161,7.99,2025-02-01,Standard,2025-03-03,active,True,30 days
T87774541695,16161,7.99,2025-02-01,Standard,2025-03-03,active,True,30 days
T95117005650,16161,7.99,2025-03-08,Standard,2025-04-07,active,True,30 days
T67994794396,16162,4.99,2024-12-29,Student Plan,2025-01-28,active,True,30 days
T57276048007,16162,4.99,2025-02-02,Student Plan,2025-03-04,churned,False,30 days
T71838451172,16163,7.99,2024-12-29,Standard,2025-01-28,active,True,30 days
T71838451172,16163,7.99,2024-12-29,Standard,2025-01-28,active,True,30 days
T89747643948,16163,7.99,2025-02-02,Standard,2025-03-04,active,True,30 days
T87846688728,16163,7.99,2025-03-05,Standard,2025-04-04,churned,False,30 days
T66620961247,16164,7.99,2024-12-29,Standard,2025-01-28,active,True,30 days
T67377146565,16164,7.99,2025-01-29,Standard,2025-02-28,churned,False,30 days
T83802961484,16165,12.99,2024-12-29,Premium,2025-02-27,churned,False,60 days
