rating_id,user_id,movie_id,rating,review_date,year_month,title
R23414,16041,3988,3.0,2025-01-27,2025-01,Emily the Criminal
R23415,15702,3797,4.5,2025-01-27,2025-01,Cars 3
R23416,15272,1135,4.0,2025-01-27,2025-01,Belfast
R23417,16821,2778,4.5,2025-01-27,2025-01,Last Seen Alive
R23418,16666,1105,1.0,2025-01-27,2025-01,The Intouchables
R23419,16780,86,5.0,2025-01-27,2025-01,The School for Good and Evil
R23420,15030,627,2.0,2025-01-27,2025-01,The Mummy Returns
R23421,16879,662,3.0,2025-01-27,2025-01,The Parent Trap
R23422,15817,2656,1.0,2025-01-27,2025-01,Scary Movie 2
R23423,16037,2418,4.0,2025-01-27,2025-01,In the Heart of the Sea
R23424,16290,2663,3.0,2025-01-27,2025-01,Escape Room
R23425,15548,2565,3.0,2025-01-27,2025-01,Come Play
R23426,16201,1054,3.5,2025-01-27,2025-01,The Witcher: Nightmare of the Wolf
R23427,15779,454,4.5,2025-01-27,2025-01,Harry Potter and the Deathly Hallows: Part 2
R23428,15887,1531,4.0,2025-01-27,2025-01,Man on Fire
R23429,16360,4044,4.0,2025-01-27,2025-01,Poker Face
R23430,16564,1588,4.5,2025-01-27,2025-01,A Bronx Tale
R23431,15063,807,5.0,2025-01-27,2025-01,The Princess and the Frog
R23432,16797,105,2.5,2025-01-27,2025-01,The Dark Knight Rises
R23433,15429,2598,3.0,2025-01-27,2025-01,The Exorcist
R23434,15942,269,0.0,2025-01-27,2025-01,Warrior
R23435,15479,3386,5.0,2025-01-27,2025-01,Crimes of the Future
R23436,15796,2830,3.5,2025-01-27,2025-01,The Hateful Eight
R23437,16066,118,5.0,2025-01-27,2025-01,Red Sparrow
R23438,15991,3816,3.5,2025-01-27,2025-01,Bloodsport
R23439,15762,3561,4.5,2025-01-27,2025-01,The Fly
R23440,16066,2328,4.0,2025-01-27,2025-01,Gremlins
R23441,15432,1611,3.5,2025-01-27,2025-01,Adventures in Babysitting
R23442,16655,2855,4.5,2025-01-27,2025-01,Scream 4
R23443,15403,1818,5.0,2025-01-27,2025-01,Sonic the Hedgehog
R23444,16822,569,5.0,2025-01-27,2025-01,Shrek 2
R23445,15020,1575,4.5,2025-01-27,2025-01,The Invisible Guest
R23446,15658,2407,2.0,2025-01-27,2025-01,Munich
R23447,15597,3742,5.0,2025-01-27,2025-01,Creed II
R23448,15948,378,4.0,2025-01-27,2025-01,King Kong
R23449,15372,2000,4.5,2025-01-27,2025-01,Despicable Me 3
R23450,15654,2941,5.0,2025-01-27,2025-01,Contact
R23451,15271,2027,4.0,2025-01-27,2025-01,Roald Dahl's Matilda the Musical
R23452,16604,1478,3.5,2025-01-27,2025-01,Bad Times at the El Royale
R23453,16692,109,5.0,2025-01-27,2025-01,The Terminator
R23454,16779,3065,5.0,2025-01-27,2025-01,Malena
R23455,15375,2157,4.5,2025-01-27,2025-01,This Is the End
R23456,16133,1277,2.0,2025-01-27,2025-01,Benediction
R23457,16859,4049,3.5,2025-01-27,2025-01,Eyes Wide Shut
R23458,16405,1712,5.0,2025-01-27,2025-01,The Lion King
R23459,16348,1105,4.5,2025-01-27,2025-01,The Intouchables
R23460,15459,792,5.0,2025-01-27,2025-01,The Amazing Maurice
R23461,16353,3283,2.0,2025-01-27,2025-01,Never Let Me Go
R23462,16195,3826,4.5,2025-01-27,2025-01,The Karate Kid Part II
R23463,16084,1022,5.0,2025-01-27,2025-01,All Dogs Go to Heaven
R23464,15936,1482,4.5,2025-01-27,2025-01,The Sting
R23465,15275,1208,3.5,2025-01-27,2025-01,Fighting with My Family
R23466,16764,2965,4.5,2025-01-27,2025-01,The Vanishing
R23467,16664,3644,4.5,2025-01-27,2025-01,Transformers: Dark of the Moon
R23468,16324,1406,5.0,2025-01-27,2025-01,Road to Perdition
R23469,16893,4098,1.5,2025-01-27,2025-01,Life Is Beautiful
R23470,16776,249,5.0,2025-01-27,2025-01,The Incredibles
R23471,15194,1101,1.0,2025-01-27,2025-01,The Big Short
R23472,16561,2494,4.5,2025-01-27,2025-01,The Finest Hours
R23473,16690,48,4.5,2025-01-27,2025-01,The Matrix
R23474,16681,2722,4.0,2025-01-27,2025-01,From Beyond
R23475,16613,662,4.5,2025-01-27,2025-01,The Parent Trap
R23476,16188,2494,2.5,2025-01-27,2025-01,The Finest Hours
R23477,15865,3543,4.5,2025-01-27,2025-01,Venom
R23478,16209,2041,4.5,2025-01-27,2025-01,About Time
R23479,16313,2278,4.5,2025-01-27,2025-01,Enter the Void
R23480,15548,3710,5.0,2025-01-27,2025-01,It Comes at Night
R23481,16837,3826,4.0,2025-01-27,2025-01,The Karate Kid Part II
R23482,15094,2663,2.5,2025-01-27,2025-01,Escape Room
R23483,16321,2730,3.5,2025-01-27,2025-01,The Conjuring: The Devil Made Me Do It
R23484,16324,2595,3.0,2025-01-27,2025-01,Piggy
R23485,15699,967,5.0,2025-01-27,2025-01,Memories
R23486,16562,1347,4.5,2025-01-27,2025-01,Prisoners
R23487,15558,3228,4.0,2025-01-27,2025-01,Below Her Mouth
R23488,16880,2000,4.5,2025-01-27,2025-01,Despicable Me 3
R23489,15649,4080,2.5,2025-01-27,2025-01,Triple Frontier
R23490,16406,3770,4.5,2025-01-27,2025-01,The Longest Yard
R23491,16242,1406,4.0,2025-01-27,2025-01,Road to Perdition
R23492,16171,378,5.0,2025-01-27,2025-01,King Kong
R23493,16685,1406,3.5,2025-01-27,2025-01,Road to Perdition
R23494,16346,4080,4.5,2025-01-27,2025-01,Triple Frontier
R23495,16763,1529,4.0,2025-01-27,2025-01,Game Night
R23496,15731,3065,4.5,2025-01-27,2025-01,Malena
R23497,15130,1229,3.5,2025-01-27,2025-01,The Dig
R23498,16754,269,4.5,2025-01-27,2025-01,Warrior
R23499,16790,854,3.5,2025-01-27,2025-01,Big Hero 6
R23500,16904,4105,4.5,2025-01-27,2025-01,Full Metal Jacket
R23501,15746,3031,4.0,2025-01-27,2025-01,Twilight
R23502,16454,636,4.0,2025-01-27,2025-01,"O Brother, Where Art Thou?"
R23503,15647,326,5.0,2025-01-27,2025-01,Iron Man Three
R23504,16580,3643,3.5,2025-01-27,2025-01,Sorry to Bother You
R23505,15891,3711,5.0,2025-01-27,2025-01,Ralph Breaks the Internet
R23506,16392,285,5.0,2025-01-27,2025-01,Mortal Kombat
R23507,16348,3871,4.5,2025-01-27,2025-01,Hard Ball
R23508,15311,45,4.5,2025-01-27,2025-01,Violent Night
R23509,15829,2050,2.5,2025-01-27,2025-01,The School for Good and Evil
R23510,16218,2346,4.0,2025-01-27,2025-01,Amsterdam
R23511,16700,4207,2.5,2025-01-27,2025-01,Hotel Berlin
R23512,15095,1819,5.0,2025-01-27,2025-01,Spy Kids
R23513,16045,2449,4.5,2025-01-27,2025-01,The Outpost
R23514,16218,4212,3.0,2025-01-27,2025-01,Black Crab
R23515,15020,1107,4.5,2025-01-27,2025-01,Tetris
R23516,15256,1945,5.0,2025-01-27,2025-01,Meet the Robinsons
R23517,16811,3053,5.0,2025-01-27,2025-01,Dirty Dancing
R23518,15762,4019,4.0,2025-01-27,2025-01,The Stranger
R23519,16585,3019,4.0,2025-01-27,2025-01,Past Lives
R23520,16267,2663,2.5,2025-01-27,2025-01,Escape Room
R23521,16290,2289,4.5,2025-01-27,2025-01,How to Train Your Dragon: The Hidden World
R23522,16763,909,5.0,2025-01-27,2025-01,PAW Patrol: The Movie
R23523,15363,1499,2.0,2025-01-27,2025-01,The House That Jack Built
R23524,16794,2741,3.0,2025-01-27,2025-01,Brightburn
R23525,16372,3561,4.5,2025-01-27,2025-01,The Fly
R23526,16630,2487,3.5,2025-01-27,2025-01,Changeling
R23527,15411,4094,3.5,2025-01-27,2025-01,Medieval
R23528,15597,2315,1.0,2025-01-27,2025-01,The Munsters
R23529,16641,1107,4.5,2025-01-27,2025-01,Tetris
R23530,16768,3759,5.0,2025-01-27,2025-01,Kingpin
R23531,16413,3897,3.5,2025-01-27,2025-01,Radio
R23532,15098,3627,4.0,2025-01-27,2025-01,Melancholia
R23533,15975,1050,4.0,2025-01-27,2025-01,Batman: The Killing Joke
R23534,15982,1874,2.5,2025-01-27,2025-01,Cheaper by the Dozen
R23535,15394,2289,4.5,2025-01-27,2025-01,How to Train Your Dragon: The Hidden World
R23536,16595,2268,4.5,2025-01-27,2025-01,My Neighbor Totoro
R23537,15257,4221,5.0,2025-01-27,2025-01,Letters from Iwo Jima
R23538,15536,3999,4.5,2025-01-27,2025-01,Fifty Shades of Grey
R23539,15489,525,4.5,2025-01-27,2025-01,The Revenant
R23540,15271,2075,5.0,2025-01-27,2025-01,Scooby-Doo
R23541,16240,109,2.0,2025-01-27,2025-01,The Terminator
R23542,16902,3692,5.0,2025-01-27,2025-01,1984
R23543,15130,2741,2.0,2025-01-27,2025-01,Brightburn
R23544,15082,2691,2.5,2025-01-27,2025-01,Shaun of the Dead
R23545,15104,3276,4.0,2025-01-27,2025-01,The Vow
R23546,16711,1936,5.0,2025-01-27,2025-01,The Croods: A New Age
R23547,16540,3892,3.5,2025-01-27,2025-01,Fantasy Football
R23548,15209,3275,5.0,2025-01-27,2025-01,Allied
R23549,16829,1739,4.0,2025-01-27,2025-01,Fantastic Mr. Fox
R23550,16454,3779,4.5,2025-01-27,2025-01,Home Team
R23551,15814,2952,2.0,2025-01-27,2025-01,Goodnight Mommy
R23552,16435,526,4.0,2025-01-27,2025-01,Disenchanted
R23553,16484,3407,5.0,2025-01-27,2025-01,Black Widow
R23554,16063,3999,4.5,2025-01-27,2025-01,Fifty Shades of Grey
R23555,15693,3732,4.0,2025-01-27,2025-01,Hustle
R23556,16543,1152,4.5,2025-01-27,2025-01,Corsage
R23557,16267,1552,3.0,2025-01-27,2025-01,RED
R23558,15649,3778,5.0,2025-01-27,2025-01,The Replacements
R23559,16362,279,2.5,2025-01-27,2025-01,Batman
R23560,16281,2418,4.0,2025-01-27,2025-01,In the Heart of the Sea
R23561,15664,1433,5.0,2025-01-27,2025-01,Karen
R23562,16692,747,3.0,2025-01-27,2025-01,Suzume
R23563,15834,3627,5.0,2025-01-27,2025-01,Melancholia
R23564,16850,1216,3.5,2025-01-27,2025-01,Wyatt Earp
R23565,15693,2730,4.0,2025-01-27,2025-01,The Conjuring: The Devil Made Me Do It
R23566,15902,1443,3.5,2025-01-27,2025-01,Furious 7
R23567,15282,3423,5.0,2025-01-27,2025-01,Mad God
R23568,16730,2362,1.5,2025-01-27,2025-01,The Last Duel
R23569,16593,631,4.5,2025-01-27,2025-01,Mortal Kombat
R23570,15101,2720,3.0,2025-01-27,2025-01,Dracula Untold
R23571,15314,706,4.5,2025-01-27,2025-01,The Greatest Beer Run Ever
R23572,15179,1560,3.5,2025-01-27,2025-01,Lethal Weapon
R23573,15320,799,5.0,2025-01-27,2025-01,DC League of Super-Pets
R23574,16830,1896,2.0,2025-01-27,2025-01,The Hunchback of Notre Dame
R23575,16751,3826,4.0,2025-01-27,2025-01,The Karate Kid Part II
R23576,15708,4105,3.5,2025-01-27,2025-01,Full Metal Jacket
R23577,16850,2098,4.5,2025-01-27,2025-01,Wonder Woman
R23578,15469,1698,5.0,2025-01-27,2025-01,The Goonies
R23579,15475,3101,4.0,2025-01-27,2025-01,Mamma Mia!
R23580,15228,1730,5.0,2025-01-27,2025-01,Toy Story
R23581,15285,2773,3.0,2025-01-27,2025-01,Decision to Leave
R23582,16378,3170,4.0,2025-01-27,2025-01,The Little Hours
R23583,16283,3004,4.5,2025-01-27,2025-01,Bones and All
R23584,15954,1343,3.5,2025-01-27,2025-01,The Gentlemen
R23585,16301,1668,2.5,2025-01-27,2025-01,Bad Boys
R23586,15708,4225,4.5,2025-01-27,2025-01,Tears of the Sun
R23587,16030,2393,4.5,2025-01-27,2025-01,Robin Hood
R23588,16820,2863,5.0,2025-01-27,2025-01,The Thing
R23589,16282,2594,1.5,2025-01-27,2025-01,The Vanishing
R23590,15615,2674,1.0,2025-01-27,2025-01,Blade
R23591,16375,2041,5.0,2025-01-27,2025-01,About Time
R23592,16279,1123,4.0,2025-01-27,2025-01,The Blind Side
R23593,15953,3021,4.5,2025-01-27,2025-01,The Dreamers
R23594,15169,3759,5.0,2025-01-27,2025-01,Kingpin
R23595,15054,2912,5.0,2025-01-27,2025-01,A Cure for Wellness
R23596,16879,2030,4.5,2025-01-27,2025-01,Groundhog Day
R23597,16195,1162,3.5,2025-01-27,2025-01,Jerry and Marge Go Large
R23598,15893,2010,5.0,2025-01-27,2025-01,Alice Through the Looking Glass
R23599,16241,3787,4.0,2025-01-27,2025-01,Real Steel
R23600,15887,2720,2.5,2025-01-27,2025-01,Dracula Untold
R23601,16501,3163,5.0,2025-01-27,2025-01,The Terminal
R23602,16799,2922,4.0,2025-01-27,2025-01,Vanilla Sky
R23603,16345,2503,4.0,2025-01-27,2025-01,Selma
R23604,15022,3932,4.0,2025-01-27,2025-01,Infinity Pool
R23605,16674,4214,4.0,2025-01-27,2025-01,The Monuments Men
R23606,15836,4135,4.5,2025-01-27,2025-01,American Sniper
R23607,16600,4212,3.0,2025-01-27,2025-01,Black Crab
R23608,15581,3195,4.0,2025-01-27,2025-01,Can't Hardly Wait
R23609,15322,1135,4.5,2025-01-27,2025-01,Belfast
R23610,15282,1150,3.5,2025-01-27,2025-01,Molly's Game
R23611,16337,240,4.5,2025-01-27,2025-01,Starship Troopers
R23612,16266,1039,4.5,2025-01-27,2025-01,Bambi
R23613,16087,3040,4.5,2025-01-27,2025-01,The Lobster
R23614,16745,2487,3.5,2025-01-27,2025-01,Changeling
R23615,15282,3155,4.0,2025-01-27,2025-01,Downton Abbey: A New Era
R23616,16767,2027,2.5,2025-01-27,2025-01,Roald Dahl's Matilda the Musical
R23617,16523,2157,4.0,2025-01-27,2025-01,This Is the End
R23618,15352,1443,3.5,2025-01-27,2025-01,Furious 7
R23619,15878,38,2.5,2025-01-27,2025-01,Little Dixie
R23620,16819,2611,2.5,2025-01-27,2025-01,Army of the Dead
R23621,16200,51,4.5,2025-01-27,2025-01,Independence Day
R23622,16345,2055,3.5,2025-01-27,2025-01,The Age of Adaline
R23623,16444,2616,2.5,2025-01-28,2025-01,Day Shift
R23624,16911,1478,4.0,2025-01-28,2025-01,Bad Times at the El Royale
R23625,15592,507,4.5,2025-01-28,2025-01,Star Wars: The Rise Of Skywalker
R23626,16921,28,5.0,2025-01-28,2025-01,Thor: Love and Thunder
R23627,15640,3732,4.0,2025-01-28,2025-01,Hustle
R23628,16663,3662,5.0,2025-01-28,2025-01,Kong: Skull Island
R23629,15551,950,3.0,2025-01-28,2025-01,The Secret World of Arrietty
R23630,16642,3687,3.5,2025-01-28,2025-01,Coherence
R23631,15884,2000,4.5,2025-01-28,2025-01,Despicable Me 3
R23632,15715,2729,3.0,2025-01-28,2025-01,Slither
R23633,16590,3826,3.5,2025-01-28,2025-01,The Karate Kid Part II
R23634,16562,2328,4.0,2025-01-28,2025-01,Gremlins
R23635,16295,3730,2.5,2025-01-28,2025-01,Happy Gilmore
R23636,15762,2540,3.5,2025-01-28,2025-01,Beast
R23637,15791,895,5.0,2025-01-28,2025-01,Chicken Run
R23638,15605,1495,3.5,2025-01-28,2025-01,Fast Five
R23639,15007,3232,5.0,2025-01-28,2025-01,Mr. Nobody
R23640,16603,2316,4.0,2025-01-28,2025-01,Hotel Transylvania
R23641,16822,299,4.5,2025-01-28,2025-01,Kantara
R23642,16574,466,4.0,2025-01-28,2025-01,Deliverance
R23643,15119,913,4.5,2025-01-28,2025-01,The Addams Family
R23644,15717,261,5.0,2025-01-28,2025-01,2 Fast 2 Furious
R23645,16360,3999,3.5,2025-01-28,2025-01,Fifty Shades of Grey
R23646,16765,1839,3.0,2025-01-28,2025-01,Who Framed Roger Rabbit
R23647,15989,4031,5.0,2025-01-28,2025-01,The Little Things
R23648,15917,4104,3.0,2025-01-28,2025-01,Casablanca
R23649,15915,3722,3.5,2025-01-28,2025-01,Allegiant
R23650,15703,118,4.5,2025-01-28,2025-01,Red Sparrow
R23651,16005,10,5.0,2025-01-28,2025-01,Pathaan
R23652,16030,1818,4.5,2025-01-28,2025-01,Sonic the Hedgehog
R23653,15684,2289,5.0,2025-01-28,2025-01,How to Train Your Dragon: The Hidden World
R23654,15351,224,5.0,2025-01-28,2025-01,Star Wars: Episode V - The Empire Strikes Back
R23655,16731,3651,4.5,2025-01-28,2025-01,The Final Countdown
R23656,16372,1902,4.5,2025-01-28,2025-01,The Lego Batman Movie
R23657,15416,17,5.0,2025-01-28,2025-01,Black Adam
R23658,16605,126,4.5,2025-01-28,2025-01,Oblivion
R23659,16862,3281,4.0,2025-01-28,2025-01,13 Going on 30
R23660,16576,109,4.5,2025-01-28,2025-01,The Terminator
R23661,15345,4025,5.0,2025-01-28,2025-01,Sharper
R23662,16357,3333,4.5,2025-01-28,2025-01,Legion of Super-Heroes
R23663,15004,2563,3.5,2025-01-28,2025-01,Ready or Not
R23664,15198,2723,2.5,2025-01-28,2025-01,Green Room
R23665,16050,2362,3.5,2025-01-28,2025-01,The Last Duel
R23666,15015,3248,5.0,2025-01-28,2025-01,But I'm a Cheerleader
R23667,16814,2418,3.0,2025-01-28,2025-01,In the Heart of the Sea
R23668,16565,3061,4.5,2025-01-28,2025-01,Cast Away
R23669,16890,1022,4.5,2025-01-28,2025-01,All Dogs Go to Heaven
R23670,16869,661,4.0,2025-01-28,2025-01,Lawrence of Arabia
R23671,15632,3738,4.5,2025-01-28,2025-01,Jerry Maguire
R23672,15893,670,5.0,2025-01-28,2025-01,Holes
R23673,16077,942,3.0,2025-01-28,2025-01,Paprika
R23674,15363,1114,4.0,2025-01-28,2025-01,A Beautiful Mind
R23675,16463,2591,2.5,2025-01-28,2025-01,The Mist
R23676,16159,2563,1.5,2025-01-28,2025-01,Ready or Not
R23677,15169,2855,5.0,2025-01-28,2025-01,Scream 4
R23678,16669,2607,2.5,2025-01-28,2025-01,Haunt
R23679,16236,2671,3.0,2025-01-28,2025-01,Buffy the Vampire Slayer
R23680,16602,3410,4.0,2025-01-28,2025-01,Star Wars: Episode I - The Phantom Menace
R23681,16681,3379,5.0,2025-01-28,2025-01,Spider-Man: Into the Spider-Verse
R23682,16218,2945,5.0,2025-01-28,2025-01,The Nun
R23683,16690,3057,4.5,2025-01-28,2025-01,West Side Story
R23684,16349,3146,0.0,2025-01-28,2025-01,Portrait of a Lady on Fire
R23685,15978,1227,4.0,2025-01-28,2025-01,The Lost City of Z
R23686,16641,45,4.0,2025-01-28,2025-01,Violent Night
R23687,16228,249,5.0,2025-01-28,2025-01,The Incredibles
R23688,16900,1732,4.0,2025-01-28,2025-01,Beauty and the Beast
R23689,16929,2113,5.0,2025-01-28,2025-01,Thor
R23690,16690,721,4.0,2025-01-28,2025-01,Mission: Impossible II
R23691,16864,86,5.0,2025-01-28,2025-01,The School for Good and Evil
R23692,15979,1418,4.0,2025-01-28,2025-01,Lou
R23693,16235,3859,3.5,2025-01-28,2025-01,Sidekicks
R23694,16473,2012,5.0,2025-01-28,2025-01,Avatar: The Way of Water
R23695,15023,3842,5.0,2025-01-28,2025-01,Glory Road
R23696,16607,1277,4.0,2025-01-28,2025-01,Benediction
R23697,15690,1105,3.5,2025-01-28,2025-01,The Intouchables
R23698,15946,45,2.5,2025-01-28,2025-01,Violent Night
R23699,16443,279,4.5,2025-01-28,2025-01,Batman
R23700,16195,1134,4.0,2025-01-28,2025-01,The Pursuit of Happyness
R23701,16891,2352,2.0,2025-01-28,2025-01,Dunkirk
R23702,16360,1839,4.0,2025-01-28,2025-01,Who Framed Roger Rabbit
R23703,15328,1314,4.0,2025-01-28,2025-01,All the Money in the World
R23704,15458,562,4.5,2025-01-28,2025-01,Barbarella
R23705,15906,2773,5.0,2025-01-28,2025-01,Decision to Leave
R23706,16898,1208,3.5,2025-01-28,2025-01,Fighting with My Family
R23707,15139,3681,4.5,2025-01-28,2025-01,Tomorrowland
R23708,15721,579,4.0,2025-01-28,2025-01,Toy Story 4
R23709,15166,2287,4.5,2025-01-28,2025-01,Thor: The Dark World
R23710,16916,3034,4.0,2025-01-28,2025-01,About Time
R23711,15948,4044,4.5,2025-01-28,2025-01,Poker Face
R23712,15581,331,4.0,2025-01-28,2025-01,Stargate
R23713,16362,4225,3.5,2025-01-28,2025-01,Tears of the Sun
R23714,15082,1665,3.5,2025-01-28,2025-01,Rambo: Last Blood
R23715,15780,51,4.5,2025-01-28,2025-01,Independence Day
R23716,16188,11,4.5,2025-01-28,2025-01,Teen Wolf: The Movie
R23717,15702,3516,3.5,2025-01-28,2025-01,Men in Black 3
R23718,16854,3846,4.5,2025-01-28,2025-01,Race
R23719,15085,4109,3.5,2025-01-28,2025-01,Malena
R23720,16020,1443,4.0,2025-01-28,2025-01,Furious 7
R23721,16730,2315,4.5,2025-01-28,2025-01,The Munsters
R23722,15751,1908,3.5,2025-01-28,2025-01,Fiddler on the Roof
R23723,16605,2912,3.0,2025-01-28,2025-01,A Cure for Wellness
R23724,16240,41,3.5,2025-01-28,2025-01,John Wick
R23725,16582,4061,4.0,2025-01-28,2025-01,Marlowe
R23726,16666,2130,4.0,2025-01-28,2025-01,Constantine
R23727,15166,3019,4.5,2025-01-28,2025-01,Past Lives
R23728,16691,2479,4.0,2025-01-28,2025-01,"10,000 BC"
R23729,16033,2418,4.0,2025-01-28,2025-01,In the Heart of the Sea
R23730,15362,2729,2.0,2025-01-28,2025-01,Slither
R23731,16279,1836,5.0,2025-01-28,2025-01,The Call of the Wild
R23732,16569,3969,5.0,2025-01-28,2025-01,Decision to Leave
R23733,16500,2418,4.5,2025-01-28,2025-01,In the Heart of the Sea
R23734,16426,2130,4.5,2025-01-28,2025-01,Constantine
R23735,16895,1084,2.5,2025-01-28,2025-01,Chariots of Fire
R23736,16260,2838,4.5,2025-01-28,2025-01,Us
R23737,15072,1258,4.5,2025-01-28,2025-01,The Lover
R23738,15992,752,2.0,2025-01-28,2025-01,The Mummy: Tomb of the Dragon Emperor
R23739,16263,3025,4.5,2025-01-28,2025-01,A Man Called Ove
R23740,15004,3224,3.5,2025-01-28,2025-01,Ghost
R23741,16907,3662,4.0,2025-01-28,2025-01,Kong: Skull Island
R23742,15858,2549,1.5,2025-01-28,2025-01,Creature from the Black Lagoon
R23743,15332,967,5.0,2025-01-28,2025-01,Memories
R23744,16604,1379,5.0,2025-01-28,2025-01,The Little Things
R23745,15299,1529,4.0,2025-01-28,2025-01,Game Night
R23746,15726,3655,5.0,2025-01-28,2025-01,Equilibrium
R23747,15314,17,4.0,2025-01-28,2025-01,Black Adam
R23748,15653,3169,4.5,2025-01-28,2025-01,The Phantom of the Opera
R23749,16696,2090,5.0,2025-01-28,2025-01,Beauty and the Beast
R23750,16780,1175,5.0,2025-01-28,2025-01,Eat Pray Love
R23751,16576,2526,3.0,2025-01-28,2025-01,Old
R23752,16134,3065,4.0,2025-01-28,2025-01,Malena
R23753,15380,2202,4.0,2025-01-28,2025-01,The Lego Movie
R23754,16334,2863,2.5,2025-01-28,2025-01,The Thing
R23755,15647,913,5.0,2025-01-28,2025-01,The Addams Family
R23756,15673,4221,4.0,2025-01-28,2025-01,Letters from Iwo Jima
R23757,16290,1216,3.5,2025-01-28,2025-01,Wyatt Earp
R23758,16706,2674,3.0,2025-01-28,2025-01,Blade
R23759,15791,3421,4.5,2025-01-28,2025-01,A Quiet Place Part II
R23760,15098,1011,5.0,2025-01-28,2025-01,Bedknobs and Broomsticks
R23761,16621,1477,3.5,2025-01-28,2025-01,Ocean's Eleven
R23762,16404,753,4.5,2025-01-28,2025-01,Highlander
R23763,15805,2598,3.5,2025-01-28,2025-01,The Exorcist
R23764,15761,3985,3.0,2025-01-28,2025-01,The Fast and the Furious
R23765,16459,2050,4.5,2025-01-28,2025-01,The School for Good and Evil
R23766,16755,3150,4.5,2025-01-28,2025-01,Footloose
R23767,15103,1191,0.0,2025-01-28,2025-01,Darkest Hour
R23768,15130,1193,4.0,2025-01-28,2025-01,BlackBerry
R23769,16519,166,4.0,2025-01-28,2025-01,Flushed Away
R23770,16100,2289,3.5,2025-01-28,2025-01,How to Train Your Dragon: The Hidden World
R23771,16077,2505,4.0,2025-01-28,2025-01,Anthropoid
R23772,15513,3232,5.0,2025-01-28,2025-01,Mr. Nobody
R23773,15942,534,5.0,2025-01-28,2025-01,National Treasure
R23774,16447,387,4.5,2025-01-28,2025-01,Star Trek Beyond
R23775,15562,3014,4.5,2025-01-28,2025-01,Eternal Sunshine of the Spotless Mind
R23776,15085,78,4.0,2025-01-28,2025-01,Léon: The Professional
R23777,16669,3797,5.0,2025-01-28,2025-01,Cars 3
R23778,15152,1531,3.0,2025-01-28,2025-01,Man on Fire
R23779,15999,3779,3.5,2025-01-28,2025-01,Home Team
R23780,16348,1712,5.0,2025-01-28,2025-01,The Lion King
R23781,15015,109,3.5,2025-01-28,2025-01,The Terminator
R23782,16188,1352,3.0,2025-01-28,2025-01,In Bruges
R23783,16671,2116,4.5,2025-01-28,2025-01,The Wizard of Oz
R23784,16575,2563,3.5,2025-01-28,2025-01,Ready or Not
R23785,15684,1595,4.0,2025-01-28,2025-01,Fruitvale Station
R23786,15829,618,4.5,2025-01-28,2025-01,Star Trek
R23787,16462,183,3.5,2025-01-28,2025-01,Goldfinger
R23788,16856,1494,4.5,2025-01-28,2025-01,Chicago
